id,display_name,center_id,center_name,region_id,employment_type,tenure_years,weekly_capacity,active_clients,utilization_rate,supervisor_eligible,training_completion_rate,primary_specialty
CNS-USN-00594,상담사 USN-09,CTR-USN-002,중구 가족센터,USN,위촉,6.0,3,5,87.6,False,76.8,기타 가족관계
CNS-USN-00595,상담사 USN-01,CTR-USN-003,남구 가족센터,USN,상근,8.6,6,14,78.9,True,100,부부갈등
CNS-USN-00596,상담사 USN-02,CTR-USN-003,남구 가족센터,USN,상근,2.9,6,10,44.4,False,91.0,기타 가족관계
CNS-USN-00597,상담사 USN-03,CTR-USN-003,남구 가족센터,USN,위촉,4.2,3,10,74.8,False,81.6,개인 정서·위기
CNS-USN-00598,상담사 USN-04,CTR-USN-003,남구 가족센터,USN,위촉,0.3,3,5,90.4,False,92.9,부모-자녀 갈등
CNS-USN-00599,상담사 USN-05,CTR-USN-003,남구 가족센터,USN,위촉,4.7,3,9,56.1,False,98.4,이혼 전후
CNS-USN-00600,상담사 USN-06,CTR-USN-003,남구 가족센터,USN,위촉,5.5,3,7,73.5,False,81.6,부부갈등
CNS-USN-00601,상담사 USN-07,CTR-USN-003,남구 가족센터,USN,위촉,6.1,3,8,79.7,False,81.4,기타 가족관계
CNS-USN-00602,상담사 USN-08,CTR-USN-003,남구 가족센터,USN,위촉,10.0,3,8,89.6,False,94.0,개인 정서·위기
CNS-USN-00603,상담사 USN-01,CTR-USN-004,동구 가족센터,USN,상근,7.8,6,15,66.4,False,83.4,이혼 전후
CNS-USN-00604,상담사 USN-02,CTR-USN-004,동구 가족센터,USN,상근,3.4,6,14,70.9,False,91.8,부부갈등
CNS-USN-00605,상담사 USN-03,CTR-USN-004,동구 가족센터,USN,위촉,7.4,3,6,89.9,False,89.3,기타 가족관계
CNS-USN-00606,상담사 USN-04,CTR-USN-004,동구 가족센터,USN,위촉,10.1,3,9,65.9,True,75.0,개인 정서·위기
CNS-USN-00607,상담사 USN-05,CTR-USN-004,동구 가족센터,USN,위촉,8.0,3,6,73.9,False,86.5,부모-자녀 갈등
CNS-USN-00608,상담사 USN-06,CTR-USN-004,동구 가족센터,USN,위촉,9.0,3,3,63.5,False,81.7,이혼 전후
CNS-USN-00609,상담사 USN-07,CTR-USN-004,동구 가족센터,USN,위촉,5.3,3,7,60.3,False,99.7,부부갈등
CNS-USN-00610,상담사 USN-08,CTR-USN-004,동구 가족센터,USN,위촉,2.5,3,7,71.8,False,93.5,기타 가족관계
CNS-USN-00611,상담사 USN-01,CTR-USN-005,울주군 가족센터,USN,상근,4.9,6,15,68.4,False,96.5,부모-자녀 갈등
CNS-USN-00612,상담사 USN-02,CTR-USN-005,울주군 가족센터,USN,상근,8.1,6,13,70.0,False,100,이혼 전후
CNS-USN-00613,상담사 USN-03,CTR-USN-005,울주군 가족센터,USN,위촉,9.1,3,6,77.9,False,80.1,부부갈등
CNS-USN-00614,상담사 USN-04,CTR-USN-005,울주군 가족센터,USN,위촉,6.4,3,3,77.1,False,83.9,기타 가족관계
CNS-USN-00615,상담사 USN-05,CTR-USN-005,울주군 가족센터,USN,위촉,1.4,3,7,66.5,False,91.0,개인 정서·위기
CNS-USN-00616,상담사 USN-06,CTR-USN-005,울주군 가족센터,USN,위촉,5.4,3,5,74.2,False,91.4,부모-자녀 갈등
CNS-USN-00617,상담사 USN-07,CTR-USN-005,울주군 가족센터,USN,위촉,9.3,3,4,70.1,False,99.6,이혼 전후
CNS-USN-00618,상담사 USN-08,CTR-USN-005,울주군 가족센터,USN,위촉,11.3,3,7,67.4,False,79.0,부부갈등
CNS-USN-00619,상담사 USN-09,CTR-USN-005,울주군 가족센터,USN,위촉,7.1,3,6,61.9,False,84.0,기타 가족관계
CNS-SEJ-00620,상담사 SEJ-01,CTR-SEJ-001,세종 가족센터,SEJ,상근,6.4,6,16,66.8,False,92.8,부부갈등
CNS-SEJ-00621,상담사 SEJ-02,CTR-SEJ-001,세종 가족센터,SEJ,상근,2.5,6,10,76.7,False,89.9,기타 가족관계
CNS-SEJ-00622,상담사 SEJ-03,CTR-SEJ-001,세종 가족센터,SEJ,위촉,7.5,3,7,71.7,False,84.7,개인 정서·위기
CNS-SEJ-00623,상담사 SEJ-04,CTR-SEJ-001,세종 가족센터,SEJ,위촉,8.7,3,9,79.1,True,100,부모-자녀 갈등
CNS-SEJ-00624,상담사 SEJ-05,CTR-SEJ-001,세종 가족센터,SEJ,위촉,3.9,3,9,67.2,False,69.3,이혼 전후
CNS-SEJ-00625,상담사 SEJ-06,CTR-SEJ-001,세종 가족센터,SEJ,위촉,5.7,3,9,77.4,False,93.8,부부갈등
CNS-SEJ-00626,상담사 SEJ-07,CTR-SEJ-001,세종 가족센터,SEJ,위촉,3.0,3,10,76.3,False,92.0,기타 가족관계
CNS-SEJ-00627,상담사 SEJ-08,CTR-SEJ-001,세종 가족센터,SEJ,위촉,8.9,3,4,93.8,False,88.9,개인 정서·위기
CNS-SEJ-00628,상담사 SEJ-09,CTR-SEJ-001,세종 가족센터,SEJ,위촉,10.6,3,3,65.0,False,83.6,부모-자녀 갈등
CNS-SEJ-00629,상담사 SEJ-10,CTR-SEJ-001,세종 가족센터,SEJ,위촉,11.4,3,7,72.3,True,89.2,이혼 전후
CNS-SEJ-00630,상담사 SEJ-11,CTR-SEJ-001,세종 가족센터,SEJ,위촉,1.5,3,9,63.5,False,90.5,부부갈등
CNS-SEJ-00631,상담사 SEJ-01,CTR-SEJ-002,조치원 가족센터,SEJ,상근,2.4,6,14,60.7,False,88.1,부모-자녀 갈등
CNS-SEJ-00632,상담사 SEJ-02,CTR-SEJ-002,조치원 가족센터,SEJ,상근,4.4,6,13,64.3,False,83.6,이혼 전후
CNS-SEJ-00633,상담사 SEJ-03,CTR-SEJ-002,조치원 가족센터,SEJ,상근,3.7,6,12,53.4,False,94.9,부부갈등
CNS-SEJ-00634,상담사 SEJ-04,CTR-SEJ-002,조치원 가족센터,SEJ,위촉,2.7,3,5,62.6,False,74.4,기타 가족관계
CNS-SEJ-00635,상담사 SEJ-05,CTR-SEJ-002,조치원 가족센터,SEJ,위촉,4.3,3,9,63.4,False,82.1,개인 정서·위기
CNS-SEJ-00636,상담사 SEJ-06,CTR-SEJ-002,조치원 가족센터,SEJ,위촉,3.3,3,9,58.7,False,91.8,부모-자녀 갈등
CNS-SEJ-00637,상담사 SEJ-07,CTR-SEJ-002,조치원 가족센터,SEJ,위촉,0.3,3,10,59.2,False,89.4,이혼 전후
CNS-SEJ-00638,상담사 SEJ-08,CTR-SEJ-002,조치원 가족센터,SEJ,위촉,5.1,3,8,57.9,False,85.6,부부갈등
CNS-SEJ-00639,상담사 SEJ-09,CTR-SEJ-002,조치원 가족센터,SEJ,위촉,12.2,3,5,76.2,True,81.4,기타 가족관계
CNS-SEJ-00640,상담사 SEJ-10,CTR-SEJ-002,조치원 가족센터,SEJ,위촉,0.3,3,6,84.2,False,87.7,개인 정서·위기
CNS-SEJ-00641,상담사 SEJ-11,CTR-SEJ-002,조치원 가족센터,SEJ,위촉,2.6,3,11,72.2,False,95.8,부모-자녀 갈등
CNS-SEJ-00642,상담사 SEJ-12,CTR-SEJ-002,조치원 가족센터,SEJ,위촉,8.1,3,4,67.2,True,90.6,이혼 전후
CNS-SEJ-00643,상담사 SEJ-13,CTR-SEJ-002,조치원 가족센터,SEJ,위촉,10.2,3,5,88.5,True,78.2,부부갈등
CNS-SEJ-00644,상담사 SEJ-14,CTR-SEJ-002,조치원 가족센터,SEJ,위촉,9.5,3,8,66.3,True,82.0,기타 가족관계
CNS-GYE-00645,상담사 GYE-01,CTR-GYE-001,수원시 가족센터,GYE,상근,5.7,6,11,67.3,False,88.1,부부갈등
CNS-GYE-00646,상담사 GYE-02,CTR-GYE-001,수원시 가족센터,GYE,상근,4.5,6,9,71.5,False,95.7,기타 가족관계
CNS-GYE-00647,상담사 GYE-03,CTR-GYE-001,수원시 가족센터,GYE,위촉,4.1,3,3,67.4,False,97.4,개인 정서·위기
CNS-GYE-00648,상담사 GYE-04,CTR-GYE-001,수원시 가족센터,GYE,위촉,7.1,3,7,77.1,False,78.4,부모-자녀 갈등
CNS-GYE-00649,상담사 GYE-05,CTR-GYE-001,수원시 가족센터,GYE,위촉,0.3,3,8,60.0,False,93.7,이혼 전후
CNS-GYE-00650,상담사 GYE-06,CTR-GYE-001,수원시 가족센터,GYE,위촉,0.3,3,3,67.1,False,84.9,부부갈등
CNS-GYE-00651,상담사 GYE-07,CTR-GYE-001,수원시 가족센터,GYE,위촉,2.0,3,6,88.8,False,84.5,기타 가족관계
CNS-GYE-00652,상담사 GYE-08,CTR-GYE-001,수원시 가족센터,GYE,위촉,3.7,3,7,64.0,False,90.1,개인 정서·위기
CNS-GYE-00653,상담사 GYE-09,CTR-GYE-001,수원시 가족센터,GYE,위촉,7.3,3,8,78.3,False,81.4,부모-자녀 갈등
CNS-GYE-00654,상담사 GYE-10,CTR-GYE-001,수원시 가족센터,GYE,위촉,1.3,3,8,59.0,False,89.0,이혼 전후
CNS-GYE-00655,상담사 GYE-01,CTR-GYE-002,성남시 가족센터,GYE,상근,2.6,6,17,73.3,False,81.4,부부갈등
CNS-GYE-00656,상담사 GYE-02,CTR-GYE-002,성남시 가족센터,GYE,상근,5.1,6,12,78.0,False,80.9,기타 가족관계
CNS-GYE-00657,상담사 GYE-03,CTR-GYE-002,성남시 가족센터,GYE,위촉,4.2,3,8,60.1,False,84.0,개인 정서·위기
CNS-GYE-00658,상담사 GYE-04,CTR-GYE-002,성남시 가족센터,GYE,위촉,1.9,3,8,65.2,False,77.0,부모-자녀 갈등
CNS-GYE-00659,상담사 GYE-05,CTR-GYE-002,성남시 가족센터,GYE,위촉,4.2,3,10,63.2,False,74.9,이혼 전후
CNS-GYE-00660,상담사 GYE-06,CTR-GYE-002,성남시 가족센터,GYE,위촉,7.7,3,5,60.1,False,86.1,부부갈등
CNS-GYE-00661,상담사 GYE-07,CTR-GYE-002,성남시 가족센터,GYE,위촉,5.8,3,9,45.4,False,95.9,기타 가족관계
CNS-GYE-00662,상담사 GYE-08,CTR-GYE-002,성남시 가족센터,GYE,위촉,8.0,3,5,71.3,False,88.1,개인 정서·위기
CNS-GYE-00663,상담사 GYE-09,CTR-GYE-002,성남시 가족센터,GYE,위촉,6.0,3,8,68.2,False,89.0,부모-자녀 갈등
CNS-GYE-00664,상담사 GYE-01,CTR-GYE-003,고양시 가족센터,GYE,상근,8.7,6,14,98,False,96.5,개인 정서·위기
CNS-GYE-00665,상담사 GYE-02,CTR-GYE-003,고양시 가족센터,GYE,상근,6.5,6,9,62.0,False,89.1,부모-자녀 갈등
CNS-GYE-00666,상담사 GYE-03,CTR-GYE-003,고양시 가족센터,GYE,위촉,2.9,3,8,84.1,False,80.9,이혼 전후
CNS-GYE-00667,상담사 GYE-04,CTR-GYE-003,고양시 가족센터,GYE,위촉,7.9,3,4,89.6,False,90.1,부부갈등
CNS-GYE-00668,상담사 GYE-05,CTR-GYE-003,고양시 가족센터,GYE,위촉,7.0,3,3,62.8,False,89.7,기타 가족관계
CNS-GYE-00669,상담사 GYE-06,CTR-GYE-003,고양시 가족센터,GYE,위촉,7.9,3,8,56.2,False,85.5,개인 정서·위기
CNS-GYE-00670,상담사 GYE-07,CTR-GYE-003,고양시 가족센터,GYE,위촉,2.2,3,6,53.6,False,96.1,부모-자녀 갈등
CNS-GYE-00671,상담사 GYE-08,CTR-GYE-003,고양시 가족센터,GYE,위촉,6.7,3,7,65.9,False,91.6,이혼 전후
CNS-GYE-00672,상담사 GYE-09,CTR-GYE-003,고양시 가족센터,GYE,위촉,4.6,3,9,55.6,False,96.9,부부갈등
CNS-GYE-00673,상담사 GYE-10,CTR-GYE-003,고양시 가족센터,GYE,위촉,11.4,3,12,81.8,False,80.9,기타 가족관계
CNS-GYE-00674,상담사 GYE-01,CTR-GYE-004,용인시 가족센터,GYE,상근,6.0,6,14,59.6,False,88.5,개인 정서·위기
CNS-GYE-00675,상담사 GYE-02,CTR-GYE-004,용인시 가족센터,GYE,상근,1.2,6,15,67.3,False,79.9,부모-자녀 갈등
CNS-GYE-00676,상담사 GYE-03,CTR-GYE-004,용인시 가족센터,GYE,위촉,2.4,3,7,75.8,False,92.3,이혼 전후
CNS-GYE-00677,상담사 GYE-04,CTR-GYE-004,용인시 가족센터,GYE,위촉,7.1,3,6,74.0,False,94.5,부부갈등
CNS-GYE-00678,상담사 GYE-05,CTR-GYE-004,용인시 가족센터,GYE,위촉,6.7,3,5,71.1,False,78.2,기타 가족관계
CNS-GYE-00679,상담사 GYE-06,CTR-GYE-004,용인시 가족센터,GYE,위촉,11.5,3,5,54.3,False,97.2,개인 정서·위기
CNS-GYE-00680,상담사 GYE-07,CTR-GYE-004,용인시 가족센터,GYE,위촉,2.4,3,5,65.1,False,82.7,부모-자녀 갈등
CNS-GYE-00681,상담사 GYE-08,CTR-GYE-004,용인시 가족센터,GYE,위촉,9.3,3,7,81.8,True,72.5,이혼 전후
CNS-GYE-00682,상담사 GYE-09,CTR-GYE-004,용인시 가족센터,GYE,위촉,5.8,3,13,49.0,False,100,부부갈등
CNS-GYE-00683,상담사 GYE-10,CTR-GYE-004,용인시 가족센터,GYE,위촉,5.1,3,7,77.2,False,92.4,기타 가족관계
CNS-GYE-00684,상담사 GYE-11,CTR-GYE-004,용인시 가족센터,GYE,위촉,10.4,3,8,79.7,True,100,개인 정서·위기
CNS-GYE-00685,상담사 GYE-01,CTR-GYE-005,화성시 가족센터,GYE,상근,2.6,6,12,72.9,False,84.7,부부갈등
CNS-GYE-00686,상담사 GYE-02,CTR-GYE-005,화성시 가족센터,GYE,상근,3.7,6,13,53.1,False,94.4,기타 가족관계
CNS-GYE-00687,상담사 GYE-03,CTR-GYE-005,화성시 가족센터,GYE,위촉,1.5,3,8,74.1,False,84.5,개인 정서·위기
CNS-GYE-00688,상담사 GYE-04,CTR-GYE-005,화성시 가족센터,GYE,위촉,7.0,3,11,88.1,False,90.8,부모-자녀 갈등
CNS-GYE-00689,상담사 GYE-05,CTR-GYE-005,화성시 가족센터,GYE,위촉,6.0,3,7,81.4,False,91.0,이혼 전후
CNS-GYE-00690,상담사 GYE-06,CTR-GYE-005,화성시 가족센터,GYE,위촉,5.0,3,9,82.6,False,93.0,부부갈등
CNS-GYE-00691,상담사 GYE-07,CTR-GYE-005,화성시 가족센터,GYE,위촉,4.7,3,7,57.3,False,92.5,기타 가족관계
CNS-GYE-00692,상담사 GYE-08,CTR-GYE-005,화성시 가족센터,GYE,위촉,0.8,3,7,58.0,False,83.2,개인 정서·위기
CNS-GYE-00693,상담사 GYE-09,CTR-GYE-005,화성시 가족센터,GYE,위촉,5.1,3,6,58.8,False,85.9,부모-자녀 갈등
CNS-GYE-00694,상담사 GYE-01,CTR-GYE-006,부천시 가족센터,GYE,상근,7.0,6,15,59.3,False,100,개인 정서·위기
CNS-GYE-00695,상담사 GYE-02,CTR-GYE-006,부천시 가족센터,GYE,상근,2.0,6,10,65.4,False,89.4,부모-자녀 갈등
CNS-GYE-00696,상담사 GYE-03,CTR-GYE-006,부천시 가족센터,GYE,위촉,3.7,3,7,86.2,False,82.7,이혼 전후
CNS-GYE-00697,상담사 GYE-04,CTR-GYE-006,부천시 가족센터,GYE,위촉,4.6,3,6,78.1,False,93.9,부부갈등
CNS-GYE-00698,상담사 GYE-05,CTR-GYE-006,부천시 가족센터,GYE,위촉,6.8,3,8,72.1,False,72.7,기타 가족관계
CNS-GYE-00699,상담사 GYE-06,CTR-GYE-006,부천시 가족센터,GYE,위촉,1.0,3,10,66.2,False,89.2,개인 정서·위기
CNS-GYE-00700,상담사 GYE-07,CTR-GYE-006,부천시 가족센터,GYE,위촉,4.3,3,7,60.5,False,85.6,부모-자녀 갈등
CNS-GYE-00701,상담사 GYE-08,CTR-GYE-006,부천시 가족센터,GYE,위촉,5.1,3,3,85.3,False,97.5,이혼 전후
CNS-GYE-00702,상담사 GYE-01,CTR-GYE-007,남양주시 가족센터,GYE,상근,5.7,6,11,90.4,False,100,기타 가족관계
CNS-GYE-00703,상담사 GYE-02,CTR-GYE-007,남양주시 가족센터,GYE,상근,2.6,6,14,70.1,False,79.9,개인 정서·위기
CNS-GYE-00704,상담사 GYE-03,CTR-GYE-007,남양주시 가족센터,GYE,위촉,7.0,3,3,74.1,False,85.7,부모-자녀 갈등
CNS-GYE-00705,상담사 GYE-04,CTR-GYE-007,남양주시 가족센터,GYE,위촉,6.6,3,8,81.8,False,96.1,이혼 전후
CNS-GYE-00706,상담사 GYE-05,CTR-GYE-007,남양주시 가족센터,GYE,위촉,8.7,3,10,66.3,True,91.8,부부갈등
CNS-GYE-00707,상담사 GYE-06,CTR-GYE-007,남양주시 가족센터,GYE,위촉,3.2,3,5,68.6,False,88.4,기타 가족관계
CNS-GYE-00708,상담사 GYE-07,CTR-GYE-007,남양주시 가족센터,GYE,위촉,1.3,3,8,55.2,False,87.1,개인 정서·위기
CNS-GYE-00709,상담사 GYE-08,CTR-GYE-007,남양주시 가족센터,GYE,위촉,4.4,3,7,71.4,False,85.7,부모-자녀 갈등
CNS-GYE-00710,상담사 GYE-09,CTR-GYE-007,남양주시 가족센터,GYE,위촉,7.7,3,8,81.4,False,95.4,이혼 전후
CNS-GYE-00711,상담사 GYE-01,CTR-GYE-008,안산시 가족센터,GYE,상근,4.0,6,12,57.4,False,88.9,부모-자녀 갈등
CNS-GYE-00712,상담사 GYE-02,CTR-GYE-008,안산시 가족센터,GYE,상근,3.3,6,13,58.8,False,79.8,이혼 전후
CNS-GYE-00713,상담사 GYE-03,CTR-GYE-008,안산시 가족센터,GYE,위촉,11.1,3,3,64.7,False,94.2,부부갈등
CNS-GYE-00714,상담사 GYE-04,CTR-GYE-008,안산시 가족센터,GYE,위촉,9.7,3,6,83.7,True,88.6,기타 가족관계
CNS-GYE-00715,상담사 GYE-05,CTR-GYE-008,안산시 가족센터,GYE,위촉,8.7,3,7,84.7,False,98.8,개인 정서·위기
CNS-GYE-00716,상담사 GYE-06,CTR-GYE-008,안산시 가족센터,GYE,위촉,7.4,3,9,75.5,False,85.2,부모-자녀 갈등
CNS-GYE-00717,상담사 GYE-07,CTR-GYE-008,안산시 가족센터,GYE,위촉,4.5,3,8,72.1,False,86.3,이혼 전후
CNS-GYE-00718,상담사 GYE-08,CTR-GYE-008,안산시 가족센터,GYE,위촉,5.7,3,8,71.3,False,100,부부갈등
CNS-GYE-00719,상담사 GYE-09,CTR-GYE-008,안산시 가족센터,GYE,위촉,6.7,3,9,74.0,False,74.3,기타 가족관계
CNS-GYE-00720,상담사 GYE-10,CTR-GYE-008,안산시 가족센터,GYE,위촉,2.9,3,6,85.6,False,83.5,개인 정서·위기
CNS-GYE-00721,상담사 GYE-01,CTR-GYE-009,평택시 가족센터,GYE,상근,11.3,6,10,78.1,True,74.7,부모-자녀 갈등
CNS-GYE-00722,상담사 GYE-02,CTR-GYE-009,평택시 가족센터,GYE,상근,9.4,6,11,59.2,False,96.3,이혼 전후
CNS-GYE-00723,상담사 GYE-03,CTR-GYE-009,평택시 가족센터,GYE,위촉,8.6,3,5,81.2,True,97.3,부부갈등
CNS-GYE-00724,상담사 GYE-04,CTR-GYE-009,평택시 가족센터,GYE,위촉,4.0,3,7,56.5,False,77.2,기타 가족관계
CNS-GYE-00725,상담사 GYE-05,CTR-GYE-009,평택시 가족센터,GYE,위촉,9.2,3,5,74.5,False,100,개인 정서·위기
CNS-GYE-00726,상담사 GYE-06,CTR-GYE-009,평택시 가족센터,GYE,위촉,8.0,3,10,70.6,False,100,부모-자녀 갈등
CNS-GYE-00727,상담사 GYE-07,CTR-GYE-009,평택시 가족센터,GYE,위촉,8.4,3,4,78.4,True,91.7,이혼 전후
CNS-GYE-00728,상담사 GYE-08,CTR-GYE-009,평택시 가족센터,GYE,위촉,3.4,3,5,64.6,False,88.4,부부갈등
CNS-GYE-00729,상담사 GYE-09,CTR-GYE-009,평택시 가족센터,GYE,위촉,7.4,3,6,77.7,False,84.0,기타 가족관계
CNS-GYE-00730,상담사 GYE-10,CTR-GYE-009,평택시 가족센터,GYE,위촉,7.9,3,8,61.4,False,100,개인 정서·위기
CNS-GYE-00731,상담사 GYE-11,CTR-GYE-009,평택시 가족센터,GYE,위촉,5.2,3,8,75.7,False,83.6,부모-자녀 갈등
CNS-GYE-00732,상담사 GYE-01,CTR-GYE-010,안양시 가족센터,GYE,상근,4.3,6,14,70.2,False,87.5,기타 가족관계
CNS-GYE-00733,상담사 GYE-02,CTR-GYE-010,안양시 가족센터,GYE,상근,6.3,6,17,70.6,False,96.7,개인 정서·위기
CNS-GYE-00734,상담사 GYE-03,CTR-GYE-010,안양시 가족센터,GYE,위촉,9.2,3,7,75.5,True,85.6,부모-자녀 갈등
CNS-GYE-00735,상담사 GYE-04,CTR-GYE-010,안양시 가족센터,GYE,위촉,6.7,3,9,63.6,False,90.2,이혼 전후
CNS-GYE-00736,상담사 GYE-05,CTR-GYE-010,안양시 가족센터,GYE,위촉,6.1,3,7,72.9,False,97.0,부부갈등
CNS-GYE-00737,상담사 GYE-06,CTR-GYE-010,안양시 가족센터,GYE,위촉,9.7,3,9,66.6,False,98.5,기타 가족관계
CNS-GYE-00738,상담사 GYE-07,CTR-GYE-010,안양시 가족센터,GYE,위촉,7.5,3,5,60.2,False,84.0,개인 정서·위기
CNS-GYE-00739,상담사 GYE-08,CTR-GYE-010,안양시 가족센터,GYE,위촉,8.7,3,8,61.3,False,84.5,부모-자녀 갈등
CNS-GYE-00740,상담사 GYE-09,CTR-GYE-010,안양시 가족센터,GYE,위촉,2.2,3,6,92.0,False,100,이혼 전후
CNS-GYE-00741,상담사 GYE-01,CTR-GYE-011,시흥시 가족센터,GYE,상근,4.6,6,11,79.6,False,87.6,부모-자녀 갈등
CNS-GYE-00742,상담사 GYE-02,CTR-GYE-011,시흥시 가족센터,GYE,상근,2.6,6,9,78.1,False,96.3,이혼 전후
CNS-GYE-00743,상담사 GYE-03,CTR-GYE-011,시흥시 가족센터,GYE,위촉,5.3,3,10,71.8,False,95.8,부부갈등
CNS-GYE-00744,상담사 GYE-04,CTR-GYE-011,시흥시 가족센터,GYE,위촉,6.8,3,5,61.9,False,92.8,기타 가족관계
CNS-GYE-00745,상담사 GYE-05,CTR-GYE-011,시흥시 가족센터,GYE,위촉,7.0,3,6,86.1,False,95.2,개인 정서·위기
CNS-GYE-00746,상담사 GYE-06,CTR-GYE-011,시흥시 가족센터,GYE,위촉,4.3,3,8,70.1,False,91.5,부모-자녀 갈등
CNS-GYE-00747,상담사 GYE-07,CTR-GYE-011,시흥시 가족센터,GYE,위촉,5.1,3,6,64.6,False,86.6,이혼 전후
CNS-GYE-00748,상담사 GYE-08,CTR-GYE-011,시흥시 가족센터,GYE,위촉,3.3,3,6,71.7,False,80.9,부부갈등
CNS-GYE-00749,상담사 GYE-09,CTR-GYE-011,시흥시 가족센터,GYE,위촉,6.2,3,8,69.7,False,81.3,기타 가족관계
CNS-GYE-00750,상담사 GYE-01,CTR-GYE-012,파주시 가족센터,GYE,상근,4.5,6,6,74.0,False,89.6,부부갈등
CNS-GYE-00751,상담사 GYE-02,CTR-GYE-012,파주시 가족센터,GYE,상근,1.4,6,13,61.6,False,79.8,기타 가족관계
CNS-GYE-00752,상담사 GYE-03,CTR-GYE-012,파주시 가족센터,GYE,위촉,5.8,3,6,72.3,False,82.3,개인 정서·위기
CNS-GYE-00753,상담사 GYE-04,CTR-GYE-012,파주시 가족센터,GYE,위촉,2.6,3,4,51.5,False,87.7,부모-자녀 갈등
CNS-GYE-00754,상담사 GYE-05,CTR-GYE-012,파주시 가족센터,GYE,위촉,7.1,3,5,79.2,False,81.9,이혼 전후
CNS-GYE-00755,상담사 GYE-06,CTR-GYE-012,파주시 가족센터,GYE,위촉,3.0,3,7,81.9,False,92.8,부부갈등
CNS-GYE-00756,상담사 GYE-07,CTR-GYE-012,파주시 가족센터,GYE,위촉,5.8,3,8,74.4,False,88.1,기타 가족관계
CNS-GYE-00757,상담사 GYE-08,CTR-GYE-012,파주시 가족센터,GYE,위촉,5.2,3,8,80.0,False,75.2,개인 정서·위기
CNS-GYE-00758,상담사 GYE-09,CTR-GYE-012,파주시 가족센터,GYE,위촉,6.1,3,9,75.6,False,77.2,부모-자녀 갈등
CNS-GYE-00759,상담사 GYE-10,CTR-GYE-012,파주시 가족센터,GYE,위촉,7.4,3,7,85.0,False,100,이혼 전후
CNS-GYE-00760,상담사 GYE-01,CTR-GYE-013,김포시 가족센터,GYE,상근,5.1,6,12,68.6,False,87.5,부부갈등
CNS-GYE-00761,상담사 GYE-02,CTR-GYE-013,김포시 가족센터,GYE,상근,2.4,6,14,51.6,False,92.9,기타 가족관계
CNS-GYE-00762,상담사 GYE-03,CTR-GYE-013,김포시 가족센터,GYE,위촉,3.6,3,6,72.6,False,97.6,개인 정서·위기
CNS-GYE-00763,상담사 GYE-04,CTR-GYE-013,김포시 가족센터,GYE,위촉,6.5,3,5,66.0,False,100,부모-자녀 갈등
CNS-GYE-00764,상담사 GYE-05,CTR-GYE-013,김포시 가족센터,GYE,위촉,8.7,3,8,80.0,True,99.4,이혼 전후
CNS-GYE-00765,상담사 GYE-06,CTR-GYE-013,김포시 가족센터,GYE,위촉,0.7,3,7,72.0,False,94.8,부부갈등
CNS-GYE-00766,상담사 GYE-07,CTR-GYE-013,김포시 가족센터,GYE,위촉,9.0,3,5,78.0,False,91.8,기타 가족관계
CNS-GYE-00767,상담사 GYE-08,CTR-GYE-013,김포시 가족센터,GYE,위촉,5.6,3,7,45.0,False,90.8,개인 정서·위기
CNS-GYE-00768,상담사 GYE-09,CTR-GYE-013,김포시 가족센터,GYE,위촉,7.0,3,8,80.6,False,89.3,부모-자녀 갈등
CNS-GYE-00769,상담사 GYE-10,CTR-GYE-013,김포시 가족센터,GYE,위촉,8.1,3,7,61.3,False,97.7,이혼 전후
CNS-GYE-00770,상담사 GYE-11,CTR-GYE-013,김포시 가족센터,GYE,위촉,5.5,3,4,83.0,False,84.0,부부갈등
CNS-GYE-00771,상담사 GYE-01,CTR-GYE-014,의정부시 가족센터,GYE,상근,8.5,6,8,91.4,True,73.3,부모-자녀 갈등
CNS-GYE-00772,상담사 GYE-02,CTR-GYE-014,의정부시 가족센터,GYE,상근,6.5,6,13,83.8,False,100,이혼 전후
CNS-GYE-00773,상담사 GYE-03,CTR-GYE-014,의정부시 가족센터,GYE,위촉,6.6,3,8,57.2,False,80.9,부부갈등
CNS-GYE-00774,상담사 GYE-04,CTR-GYE-014,의정부시 가족센터,GYE,위촉,9.3,3,8,70.1,True,79.9,기타 가족관계
CNS-GYE-00775,상담사 GYE-05,CTR-GYE-014,의정부시 가족센터,GYE,위촉,3.7,3,7,60.6,False,91.5,개인 정서·위기
CNS-GYE-00776,상담사 GYE-06,CTR-GYE-014,의정부시 가족센터,GYE,위촉,9.2,3,8,81.1,False,86.6,부모-자녀 갈등
CNS-GYE-00777,상담사 GYE-07,CTR-GYE-014,의정부시 가족센터,GYE,위촉,6.6,3,6,92.9,False,97.0,이혼 전후
CNS-GYE-00778,상담사 GYE-08,CTR-GYE-014,의정부시 가족센터,GYE,위촉,6.7,3,11,64.8,False,85.6,부부갈등
CNS-GYE-00779,상담사 GYE-09,CTR-GYE-014,의정부시 가족센터,GYE,위촉,10.2,3,7,62.2,False,93.5,기타 가족관계
CNS-GYE-00780,상담사 GYE-10,CTR-GYE-014,의정부시 가족센터,GYE,위촉,0.3,3,7,79.5,False,93.8,개인 정서·위기
