counselor_id,center_id,region_id,issue,client_count,standard_count,monitor_count,priority_review_count
CNS-INC-00470,CTR-INC-007,INC,부부갈등,5,5,0,0
CNS-INC-00470,CTR-INC-007,INC,부모-자녀 갈등,3,2,1,0
CNS-INC-00470,CTR-INC-007,INC,기타 가족관계,4,3,1,0
CNS-INC-00470,CTR-INC-007,INC,이혼 전후,1,1,0,0
CNS-INC-00471,CTR-INC-007,INC,부부갈등,3,2,1,0
CNS-INC-00471,CTR-INC-007,INC,부모-자녀 갈등,2,2,0,0
CNS-INC-00471,CTR-INC-007,INC,기타 가족관계,3,2,1,0
CNS-INC-00472,CTR-INC-007,INC,부부갈등,3,3,0,0
CNS-INC-00472,CTR-INC-007,INC,부모-자녀 갈등,3,2,1,0
CNS-INC-00472,CTR-INC-007,INC,기타 가족관계,3,3,0,0
CNS-INC-00472,CTR-INC-007,INC,이혼 전후,1,1,0,0
CNS-INC-00473,CTR-INC-007,INC,부부갈등,4,3,1,0
CNS-INC-00473,CTR-INC-007,INC,부모-자녀 갈등,3,3,0,0
CNS-INC-00473,CTR-INC-007,INC,기타 가족관계,4,3,1,0
CNS-INC-00474,CTR-INC-007,INC,부부갈등,3,2,1,0
CNS-INC-00474,CTR-INC-007,INC,부모-자녀 갈등,3,2,1,0
CNS-INC-00474,CTR-INC-007,INC,기타 가족관계,3,2,1,0
CNS-INC-00474,CTR-INC-007,INC,이혼 전후,1,1,0,0
CNS-INC-00475,CTR-INC-007,INC,부부갈등,2,2,0,0
CNS-INC-00475,CTR-INC-007,INC,부모-자녀 갈등,1,1,0,0
CNS-INC-00475,CTR-INC-007,INC,기타 가족관계,1,1,0,0
CNS-INC-00476,CTR-INC-007,INC,부부갈등,3,2,1,0
CNS-INC-00476,CTR-INC-007,INC,부모-자녀 갈등,2,2,0,0
CNS-INC-00476,CTR-INC-007,INC,기타 가족관계,3,2,1,0
CNS-INC-00477,CTR-INC-008,INC,부부갈등,4,3,1,0
CNS-INC-00477,CTR-INC-008,INC,부모-자녀 갈등,3,3,0,0
CNS-INC-00477,CTR-INC-008,INC,기타 가족관계,4,3,1,0
CNS-INC-00478,CTR-INC-008,INC,부부갈등,5,4,1,0
CNS-INC-00478,CTR-INC-008,INC,부모-자녀 갈등,4,3,1,0
CNS-INC-00478,CTR-INC-008,INC,기타 가족관계,5,4,1,0
CNS-INC-00478,CTR-INC-008,INC,이혼 전후,1,1,0,0
CNS-INC-00479,CTR-INC-008,INC,부부갈등,2,2,0,0
CNS-INC-00479,CTR-INC-008,INC,부모-자녀 갈등,1,1,0,0
CNS-INC-00479,CTR-INC-008,INC,기타 가족관계,2,2,0,0
CNS-INC-00480,CTR-INC-008,INC,부부갈등,3,2,1,0
CNS-INC-00480,CTR-INC-008,INC,부모-자녀 갈등,2,2,0,0
CNS-INC-00480,CTR-INC-008,INC,기타 가족관계,3,2,1,0
CNS-INC-00480,CTR-INC-008,INC,이혼 전후,1,1,0,0
CNS-INC-00481,CTR-INC-008,INC,부부갈등,3,3,0,0
CNS-INC-00481,CTR-INC-008,INC,부모-자녀 갈등,2,2,0,0
CNS-INC-00481,CTR-INC-008,INC,기타 가족관계,3,3,0,0
CNS-INC-00482,CTR-INC-008,INC,부부갈등,3,3,0,0
CNS-INC-00482,CTR-INC-008,INC,부모-자녀 갈등,2,2,0,0
CNS-INC-00482,CTR-INC-008,INC,기타 가족관계,3,3,0,0
CNS-INC-00482,CTR-INC-008,INC,이혼 전후,1,1,0,0
CNS-INC-00483,CTR-INC-008,INC,부부갈등,3,2,1,0
CNS-INC-00483,CTR-INC-008,INC,부모-자녀 갈등,2,2,0,0
CNS-INC-00483,CTR-INC-008,INC,기타 가족관계,3,2,1,0
CNS-INC-00484,CTR-INC-009,INC,부부갈등,3,2,1,0
CNS-INC-00484,CTR-INC-009,INC,부모-자녀 갈등,2,2,0,0
CNS-INC-00484,CTR-INC-009,INC,기타 가족관계,3,2,1,0
CNS-INC-00484,CTR-INC-009,INC,이혼 전후,1,1,0,0
CNS-INC-00485,CTR-INC-009,INC,부부갈등,3,2,1,0
CNS-INC-00485,CTR-INC-009,INC,부모-자녀 갈등,2,1,1,0
CNS-INC-00485,CTR-INC-009,INC,기타 가족관계,2,2,0,0
CNS-INC-00486,CTR-INC-009,INC,부부갈등,3,3,0,0
CNS-INC-00486,CTR-INC-009,INC,부모-자녀 갈등,2,2,0,0
CNS-INC-00486,CTR-INC-009,INC,기타 가족관계,3,3,0,0
CNS-INC-00487,CTR-INC-009,INC,부부갈등,1,1,0,0
CNS-INC-00487,CTR-INC-009,INC,부모-자녀 갈등,1,1,0,0
CNS-INC-00487,CTR-INC-009,INC,기타 가족관계,1,1,0,0
CNS-INC-00488,CTR-INC-009,INC,부부갈등,3,2,1,0
CNS-INC-00488,CTR-INC-009,INC,부모-자녀 갈등,3,2,1,0
CNS-INC-00488,CTR-INC-009,INC,기타 가족관계,3,2,1,0
CNS-INC-00488,CTR-INC-009,INC,이혼 전후,1,1,0,0
CNS-INC-00489,CTR-INC-009,INC,부부갈등,3,2,1,0
CNS-INC-00489,CTR-INC-009,INC,부모-자녀 갈등,2,2,0,0
CNS-INC-00489,CTR-INC-009,INC,기타 가족관계,2,2,0,0
CNS-INC-00490,CTR-INC-009,INC,부부갈등,3,2,1,0
CNS-INC-00490,CTR-INC-009,INC,부모-자녀 갈등,2,2,0,0
CNS-INC-00490,CTR-INC-009,INC,기타 가족관계,3,2,1,0
CNS-INC-00491,CTR-INC-009,INC,부부갈등,2,2,0,0
CNS-INC-00491,CTR-INC-009,INC,부모-자녀 갈등,1,1,0,0
CNS-INC-00491,CTR-INC-009,INC,기타 가족관계,2,2,0,0
CNS-INC-00492,CTR-INC-010,INC,부부갈등,3,2,1,0
CNS-INC-00492,CTR-INC-010,INC,부모-자녀 갈등,2,2,0,0
CNS-INC-00492,CTR-INC-010,INC,기타 가족관계,2,2,0,0
CNS-INC-00493,CTR-INC-010,INC,부부갈등,5,4,1,0
CNS-INC-00493,CTR-INC-010,INC,부모-자녀 갈등,4,3,1,0
CNS-INC-00493,CTR-INC-010,INC,기타 가족관계,5,4,1,0
CNS-INC-00493,CTR-INC-010,INC,이혼 전후,1,1,0,0
CNS-INC-00494,CTR-INC-010,INC,부부갈등,3,3,0,0
CNS-INC-00494,CTR-INC-010,INC,부모-자녀 갈등,3,2,1,0
CNS-INC-00494,CTR-INC-010,INC,기타 가족관계,3,2,1,0
CNS-INC-00494,CTR-INC-010,INC,이혼 전후,1,1,0,0
CNS-INC-00495,CTR-INC-010,INC,부부갈등,2,2,0,0
CNS-INC-00495,CTR-INC-010,INC,부모-자녀 갈등,2,2,0,0
CNS-INC-00495,CTR-INC-010,INC,기타 가족관계,2,2,0,0
CNS-INC-00496,CTR-INC-010,INC,부부갈등,3,3,0,0
CNS-INC-00496,CTR-INC-010,INC,부모-자녀 갈등,2,2,0,0
CNS-INC-00496,CTR-INC-010,INC,기타 가족관계,3,2,1,0
CNS-INC-00496,CTR-INC-010,INC,이혼 전후,1,1,0,0
CNS-INC-00497,CTR-INC-010,INC,부부갈등,2,2,0,0
CNS-INC-00497,CTR-INC-010,INC,부모-자녀 갈등,2,2,0,0
CNS-INC-00497,CTR-INC-010,INC,기타 가족관계,2,2,0,0
CNS-INC-00498,CTR-INC-010,INC,부부갈등,3,2,1,0
CNS-INC-00498,CTR-INC-010,INC,부모-자녀 갈등,3,3,0,0
CNS-INC-00498,CTR-INC-010,INC,기타 가족관계,3,2,1,0
CNS-INC-00498,CTR-INC-010,INC,이혼 전후,1,1,0,0
CNS-INC-00499,CTR-INC-010,INC,부부갈등,3,2,1,0
CNS-INC-00499,CTR-INC-010,INC,부모-자녀 갈등,2,2,0,0
CNS-INC-00499,CTR-INC-010,INC,기타 가족관계,2,1,1,0
CNS-INC-00500,CTR-INC-011,INC,부부갈등,5,4,1,0
CNS-INC-00500,CTR-INC-011,INC,부모-자녀 갈등,4,3,1,0
CNS-INC-00500,CTR-INC-011,INC,기타 가족관계,5,4,1,0
CNS-INC-00500,CTR-INC-011,INC,이혼 전후,1,1,0,0
CNS-INC-00501,CTR-INC-011,INC,부부갈등,5,4,1,0
CNS-INC-00501,CTR-INC-011,INC,부모-자녀 갈등,3,2,1,0
CNS-INC-00501,CTR-INC-011,INC,기타 가족관계,4,3,1,0
CNS-INC-00501,CTR-INC-011,INC,이혼 전후,1,1,0,0
CNS-INC-00502,CTR-INC-011,INC,부부갈등,3,2,1,0
CNS-INC-00502,CTR-INC-011,INC,부모-자녀 갈등,2,2,0,0
CNS-INC-00502,CTR-INC-011,INC,기타 가족관계,3,3,0,0
CNS-INC-00503,CTR-INC-011,INC,부부갈등,3,3,0,0
CNS-INC-00503,CTR-INC-011,INC,부모-자녀 갈등,2,2,0,0
CNS-INC-00503,CTR-INC-011,INC,기타 가족관계,2,2,0,0
CNS-INC-00504,CTR-INC-011,INC,부부갈등,2,2,0,0
CNS-INC-00504,CTR-INC-011,INC,부모-자녀 갈등,2,1,1,0
CNS-INC-00504,CTR-INC-011,INC,기타 가족관계,2,2,0,0
CNS-INC-00505,CTR-INC-011,INC,부부갈등,3,2,1,0
CNS-INC-00505,CTR-INC-011,INC,부모-자녀 갈등,2,2,0,0
CNS-INC-00505,CTR-INC-011,INC,기타 가족관계,3,3,0,0
CNS-INC-00506,CTR-INC-011,INC,부부갈등,2,2,0,0
CNS-INC-00506,CTR-INC-011,INC,부모-자녀 갈등,2,2,0,0
CNS-INC-00506,CTR-INC-011,INC,기타 가족관계,2,2,0,0
CNS-INC-00507,CTR-INC-011,INC,부부갈등,3,2,1,0
CNS-INC-00507,CTR-INC-011,INC,부모-자녀 갈등,2,2,0,0
CNS-INC-00507,CTR-INC-011,INC,기타 가족관계,3,2,1,0
CNS-GWJ-00508,CTR-GWJ-001,GWJ,부부갈등,4,3,1,0
CNS-GWJ-00508,CTR-GWJ-001,GWJ,부모-자녀 갈등,3,2,1,0
CNS-GWJ-00508,CTR-GWJ-001,GWJ,기타 가족관계,4,3,1,0
CNS-GWJ-00508,CTR-GWJ-001,GWJ,이혼 전후,1,1,0,0
CNS-GWJ-00509,CTR-GWJ-001,GWJ,부부갈등,5,4,1,0
CNS-GWJ-00509,CTR-GWJ-001,GWJ,부모-자녀 갈등,4,3,1,0
CNS-GWJ-00509,CTR-GWJ-001,GWJ,기타 가족관계,4,3,1,0
CNS-GWJ-00509,CTR-GWJ-001,GWJ,이혼 전후,1,1,0,0
CNS-GWJ-00510,CTR-GWJ-001,GWJ,부부갈등,3,3,0,0
CNS-GWJ-00510,CTR-GWJ-001,GWJ,부모-자녀 갈등,2,2,0,0
CNS-GWJ-00510,CTR-GWJ-001,GWJ,기타 가족관계,2,2,0,0
CNS-GWJ-00511,CTR-GWJ-001,GWJ,부부갈등,2,2,0,0
CNS-GWJ-00511,CTR-GWJ-001,GWJ,부모-자녀 갈등,1,1,0,0
CNS-GWJ-00511,CTR-GWJ-001,GWJ,기타 가족관계,1,1,0,0
CNS-GWJ-00512,CTR-GWJ-001,GWJ,부부갈등,3,2,1,0
CNS-GWJ-00512,CTR-GWJ-001,GWJ,부모-자녀 갈등,2,2,0,0
CNS-GWJ-00512,CTR-GWJ-001,GWJ,기타 가족관계,2,2,0,0
CNS-GWJ-00513,CTR-GWJ-001,GWJ,부부갈등,3,3,0,0
CNS-GWJ-00513,CTR-GWJ-001,GWJ,부모-자녀 갈등,2,2,0,0
CNS-GWJ-00513,CTR-GWJ-001,GWJ,기타 가족관계,2,2,0,0
CNS-GWJ-00514,CTR-GWJ-001,GWJ,부부갈등,3,2,1,0
CNS-GWJ-00514,CTR-GWJ-001,GWJ,부모-자녀 갈등,3,3,0,0
CNS-GWJ-00514,CTR-GWJ-001,GWJ,기타 가족관계,3,2,1,0
CNS-GWJ-00514,CTR-GWJ-001,GWJ,이혼 전후,1,1,0,0
CNS-GWJ-00515,CTR-GWJ-002,GWJ,부부갈등,3,2,1,0
CNS-GWJ-00515,CTR-GWJ-002,GWJ,부모-자녀 갈등,3,2,1,0
CNS-GWJ-00515,CTR-GWJ-002,GWJ,기타 가족관계,3,2,1,0
CNS-GWJ-00515,CTR-GWJ-002,GWJ,이혼 전후,1,1,0,0
CNS-GWJ-00516,CTR-GWJ-002,GWJ,부부갈등,5,4,1,0
CNS-GWJ-00516,CTR-GWJ-002,GWJ,부모-자녀 갈등,3,2,1,0
CNS-GWJ-00516,CTR-GWJ-002,GWJ,기타 가족관계,4,3,1,0
CNS-GWJ-00516,CTR-GWJ-002,GWJ,이혼 전후,1,1,0,0
CNS-GWJ-00517,CTR-GWJ-002,GWJ,부부갈등,2,2,0,0
CNS-GWJ-00517,CTR-GWJ-002,GWJ,부모-자녀 갈등,1,1,0,0
CNS-GWJ-00517,CTR-GWJ-002,GWJ,기타 가족관계,2,2,0,0
CNS-GWJ-00518,CTR-GWJ-002,GWJ,부부갈등,2,2,0,0
CNS-GWJ-00518,CTR-GWJ-002,GWJ,부모-자녀 갈등,2,2,0,0
CNS-GWJ-00518,CTR-GWJ-002,GWJ,기타 가족관계,2,2,0,0
CNS-GWJ-00519,CTR-GWJ-002,GWJ,부부갈등,4,3,1,0
CNS-GWJ-00519,CTR-GWJ-002,GWJ,부모-자녀 갈등,3,2,1,0
CNS-GWJ-00519,CTR-GWJ-002,GWJ,기타 가족관계,4,3,1,0
CNS-GWJ-00520,CTR-GWJ-002,GWJ,부부갈등,2,2,0,0
CNS-GWJ-00520,CTR-GWJ-002,GWJ,부모-자녀 갈등,1,1,0,0
CNS-GWJ-00520,CTR-GWJ-002,GWJ,기타 가족관계,2,2,0,0
CNS-GWJ-00521,CTR-GWJ-002,GWJ,부부갈등,3,3,0,0
CNS-GWJ-00521,CTR-GWJ-002,GWJ,부모-자녀 갈등,2,2,0,0
CNS-GWJ-00521,CTR-GWJ-002,GWJ,기타 가족관계,3,2,1,0
CNS-GWJ-00522,CTR-GWJ-002,GWJ,부부갈등,2,2,0,0
CNS-GWJ-00522,CTR-GWJ-002,GWJ,부모-자녀 갈등,2,2,0,0
CNS-GWJ-00522,CTR-GWJ-002,GWJ,기타 가족관계,2,2,0,0
CNS-GWJ-00523,CTR-GWJ-003,GWJ,부부갈등,6,5,1,0
CNS-GWJ-00523,CTR-GWJ-003,GWJ,부모-자녀 갈등,4,3,1,0
CNS-GWJ-00523,CTR-GWJ-003,GWJ,기타 가족관계,5,4,1,0
CNS-GWJ-00523,CTR-GWJ-003,GWJ,이혼 전후,1,1,0,0
CNS-GWJ-00524,CTR-GWJ-003,GWJ,부부갈등,4,3,1,0
CNS-GWJ-00524,CTR-GWJ-003,GWJ,부모-자녀 갈등,3,3,0,0
CNS-GWJ-00524,CTR-GWJ-003,GWJ,기타 가족관계,4,3,1,0
CNS-GWJ-00524,CTR-GWJ-003,GWJ,이혼 전후,1,1,0,0
CNS-GWJ-00525,CTR-GWJ-003,GWJ,부부갈등,3,2,1,0
CNS-GWJ-00525,CTR-GWJ-003,GWJ,부모-자녀 갈등,3,3,0,0
CNS-GWJ-00525,CTR-GWJ-003,GWJ,기타 가족관계,3,2,1,0
CNS-GWJ-00525,CTR-GWJ-003,GWJ,이혼 전후,1,1,0,0
CNS-GWJ-00526,CTR-GWJ-003,GWJ,부부갈등,3,2,1,0
CNS-GWJ-00526,CTR-GWJ-003,GWJ,부모-자녀 갈등,2,2,0,0
CNS-GWJ-00526,CTR-GWJ-003,GWJ,기타 가족관계,3,2,1,0
CNS-GWJ-00526,CTR-GWJ-003,GWJ,이혼 전후,1,1,0,0
CNS-GWJ-00527,CTR-GWJ-003,GWJ,부부갈등,3,3,0,0
CNS-GWJ-00527,CTR-GWJ-003,GWJ,부모-자녀 갈등,2,2,0,0
CNS-GWJ-00527,CTR-GWJ-003,GWJ,기타 가족관계,2,2,0,0
CNS-GWJ-00528,CTR-GWJ-003,GWJ,부부갈등,2,2,0,0
CNS-GWJ-00528,CTR-GWJ-003,GWJ,부모-자녀 갈등,2,2,0,0
CNS-GWJ-00528,CTR-GWJ-003,GWJ,기타 가족관계,2,2,0,0
CNS-GWJ-00529,CTR-GWJ-003,GWJ,부부갈등,3,3,0,0
CNS-GWJ-00529,CTR-GWJ-003,GWJ,부모-자녀 갈등,3,2,1,0
CNS-GWJ-00529,CTR-GWJ-003,GWJ,기타 가족관계,3,3,0,0
CNS-GWJ-00529,CTR-GWJ-003,GWJ,이혼 전후,1,1,0,0
CNS-GWJ-00530,CTR-GWJ-003,GWJ,부부갈등,3,2,1,0
CNS-GWJ-00530,CTR-GWJ-003,GWJ,부모-자녀 갈등,3,2,1,0
CNS-GWJ-00530,CTR-GWJ-003,GWJ,기타 가족관계,3,3,0,0
CNS-GWJ-00530,CTR-GWJ-003,GWJ,이혼 전후,1,1,0,0
CNS-GWJ-00531,CTR-GWJ-004,GWJ,부부갈등,5,4,1,0
CNS-GWJ-00531,CTR-GWJ-004,GWJ,부모-자녀 갈등,4,3,1,0
CNS-GWJ-00531,CTR-GWJ-004,GWJ,기타 가족관계,5,4,1,0
CNS-GWJ-00531,CTR-GWJ-004,GWJ,이혼 전후,1,1,0,0
CNS-GWJ-00532,CTR-GWJ-004,GWJ,부부갈등,4,3,1,0
CNS-GWJ-00532,CTR-GWJ-004,GWJ,부모-자녀 갈등,3,3,0,0
CNS-GWJ-00532,CTR-GWJ-004,GWJ,기타 가족관계,4,3,1,0
CNS-GWJ-00533,CTR-GWJ-004,GWJ,부부갈등,3,2,1,0
CNS-GWJ-00533,CTR-GWJ-004,GWJ,부모-자녀 갈등,2,2,0,0
CNS-GWJ-00533,CTR-GWJ-004,GWJ,기타 가족관계,3,2,1,0
CNS-GWJ-00533,CTR-GWJ-004,GWJ,이혼 전후,1,1,0,0
CNS-GWJ-00534,CTR-GWJ-004,GWJ,부부갈등,2,2,0,0
CNS-GWJ-00534,CTR-GWJ-004,GWJ,부모-자녀 갈등,1,1,0,0
CNS-GWJ-00534,CTR-GWJ-004,GWJ,기타 가족관계,2,2,0,0
CNS-GWJ-00535,CTR-GWJ-004,GWJ,부부갈등,3,2,1,0
CNS-GWJ-00535,CTR-GWJ-004,GWJ,부모-자녀 갈등,2,2,0,0
CNS-GWJ-00535,CTR-GWJ-004,GWJ,기타 가족관계,2,2,0,0
CNS-GWJ-00536,CTR-GWJ-004,GWJ,부부갈등,3,3,0,0
CNS-GWJ-00536,CTR-GWJ-004,GWJ,부모-자녀 갈등,2,2,0,0
CNS-GWJ-00536,CTR-GWJ-004,GWJ,기타 가족관계,3,3,0,0
CNS-GWJ-00536,CTR-GWJ-004,GWJ,이혼 전후,1,1,0,0
CNS-GWJ-00537,CTR-GWJ-004,GWJ,부부갈등,3,2,1,0
CNS-GWJ-00537,CTR-GWJ-004,GWJ,부모-자녀 갈등,2,2,0,0
CNS-GWJ-00537,CTR-GWJ-004,GWJ,기타 가족관계,3,3,0,0
CNS-GWJ-00537,CTR-GWJ-004,GWJ,이혼 전후,1,1,0,0
CNS-GWJ-00538,CTR-GWJ-004,GWJ,부부갈등,5,4,1,0
CNS-GWJ-00538,CTR-GWJ-004,GWJ,부모-자녀 갈등,4,3,1,0
CNS-GWJ-00538,CTR-GWJ-004,GWJ,기타 가족관계,4,3,1,0
CNS-GWJ-00538,CTR-GWJ-004,GWJ,이혼 전후,1,1,0,0
CNS-GWJ-00539,CTR-GWJ-005,GWJ,부부갈등,4,3,1,0
CNS-GWJ-00539,CTR-GWJ-005,GWJ,부모-자녀 갈등,3,2,1,0
CNS-GWJ-00539,CTR-GWJ-005,GWJ,기타 가족관계,4,3,1,0
CNS-GWJ-00540,CTR-GWJ-005,GWJ,부부갈등,4,3,1,0
CNS-GWJ-00540,CTR-GWJ-005,GWJ,부모-자녀 갈등,3,3,0,0
CNS-GWJ-00540,CTR-GWJ-005,GWJ,기타 가족관계,4,3,1,0
CNS-GWJ-00540,CTR-GWJ-005,GWJ,이혼 전후,1,1,0,0
CNS-GWJ-00541,CTR-GWJ-005,GWJ,부부갈등,3,2,1,0
CNS-GWJ-00541,CTR-GWJ-005,GWJ,부모-자녀 갈등,2,2,0,0
CNS-GWJ-00541,CTR-GWJ-005,GWJ,기타 가족관계,2,2,0,0
CNS-GWJ-00542,CTR-GWJ-005,GWJ,부부갈등,2,2,0,0
CNS-GWJ-00542,CTR-GWJ-005,GWJ,부모-자녀 갈등,1,1,0,0
CNS-GWJ-00542,CTR-GWJ-005,GWJ,기타 가족관계,2,2,0,0
CNS-GWJ-00543,CTR-GWJ-005,GWJ,부부갈등,3,3,0,0
CNS-GWJ-00543,CTR-GWJ-005,GWJ,부모-자녀 갈등,2,1,1,0
CNS-GWJ-00543,CTR-GWJ-005,GWJ,기타 가족관계,2,2,0,0
CNS-GWJ-00544,CTR-GWJ-005,GWJ,부부갈등,1,1,0,0
CNS-GWJ-00544,CTR-GWJ-005,GWJ,부모-자녀 갈등,1,1,0,0
CNS-GWJ-00544,CTR-GWJ-005,GWJ,기타 가족관계,1,1,0,0
CNS-GWJ-00545,CTR-GWJ-005,GWJ,부부갈등,3,3,0,0
CNS-GWJ-00545,CTR-GWJ-005,GWJ,부모-자녀 갈등,2,2,0,0
CNS-GWJ-00545,CTR-GWJ-005,GWJ,기타 가족관계,3,2,1,0
CNS-GWJ-00545,CTR-GWJ-005,GWJ,이혼 전후,1,1,0,0
CNS-GWJ-00546,CTR-GWJ-005,GWJ,부부갈등,3,3,0,0
CNS-GWJ-00546,CTR-GWJ-005,GWJ,부모-자녀 갈등,2,2,0,0
CNS-GWJ-00546,CTR-GWJ-005,GWJ,기타 가족관계,3,2,1,0
CNS-DJN-00547,CTR-DJN-001,DJN,부부갈등,3,2,1,0
CNS-DJN-00547,CTR-DJN-001,DJN,부모-자녀 갈등,2,2,0,0
CNS-DJN-00547,CTR-DJN-001,DJN,기타 가족관계,3,2,1,0
CNS-DJN-00547,CTR-DJN-001,DJN,이혼 전후,1,1,0,0
CNS-DJN-00548,CTR-DJN-001,DJN,부부갈등,5,4,1,0
CNS-DJN-00548,CTR-DJN-001,DJN,부모-자녀 갈등,4,3,1,0
CNS-DJN-00548,CTR-DJN-001,DJN,기타 가족관계,4,3,1,0
CNS-DJN-00548,CTR-DJN-001,DJN,이혼 전후,1,1,0,0
CNS-DJN-00549,CTR-DJN-001,DJN,부부갈등,3,2,1,0
CNS-DJN-00549,CTR-DJN-001,DJN,부모-자녀 갈등,3,2,1,0
CNS-DJN-00549,CTR-DJN-001,DJN,기타 가족관계,3,3,0,0
CNS-DJN-00549,CTR-DJN-001,DJN,이혼 전후,1,1,0,0
CNS-DJN-00550,CTR-DJN-001,DJN,부부갈등,2,2,0,0
CNS-DJN-00550,CTR-DJN-001,DJN,부모-자녀 갈등,2,2,0,0
CNS-DJN-00550,CTR-DJN-001,DJN,기타 가족관계,2,2,0,0
CNS-DJN-00551,CTR-DJN-001,DJN,부부갈등,3,2,1,0
CNS-DJN-00551,CTR-DJN-001,DJN,부모-자녀 갈등,2,2,0,0
CNS-DJN-00551,CTR-DJN-001,DJN,기타 가족관계,3,2,1,0
CNS-DJN-00552,CTR-DJN-001,DJN,부부갈등,3,2,1,0
CNS-DJN-00552,CTR-DJN-001,DJN,부모-자녀 갈등,2,2,0,0
CNS-DJN-00552,CTR-DJN-001,DJN,기타 가족관계,2,2,0,0
CNS-DJN-00553,CTR-DJN-001,DJN,부부갈등,3,3,0,0
CNS-DJN-00553,CTR-DJN-001,DJN,부모-자녀 갈등,2,2,0,0
CNS-DJN-00553,CTR-DJN-001,DJN,기타 가족관계,3,2,1,0
CNS-DJN-00553,CTR-DJN-001,DJN,이혼 전후,1,1,0,0
CNS-DJN-00554,CTR-DJN-001,DJN,부부갈등,2,2,0,0
CNS-DJN-00554,CTR-DJN-001,DJN,부모-자녀 갈등,2,2,0,0
CNS-DJN-00554,CTR-DJN-001,DJN,기타 가족관계,2,2,0,0
CNS-DJN-00555,CTR-DJN-002,DJN,부부갈등,3,2,1,0
CNS-DJN-00555,CTR-DJN-002,DJN,부모-자녀 갈등,3,3,0,0
CNS-DJN-00555,CTR-DJN-002,DJN,기타 가족관계,3,2,1,0
CNS-DJN-00555,CTR-DJN-002,DJN,이혼 전후,1,1,0,0
CNS-DJN-00556,CTR-DJN-002,DJN,부부갈등,3,3,0,0
CNS-DJN-00556,CTR-DJN-002,DJN,부모-자녀 갈등,3,3,0,0
CNS-DJN-00556,CTR-DJN-002,DJN,기타 가족관계,3,2,1,0
CNS-DJN-00556,CTR-DJN-002,DJN,이혼 전후,1,1,0,0
CNS-DJN-00557,CTR-DJN-002,DJN,부부갈등,3,3,0,0
CNS-DJN-00557,CTR-DJN-002,DJN,부모-자녀 갈등,2,2,0,0
CNS-DJN-00557,CTR-DJN-002,DJN,기타 가족관계,2,2,0,0
CNS-DJN-00558,CTR-DJN-002,DJN,부부갈등,2,2,0,0
CNS-DJN-00558,CTR-DJN-002,DJN,부모-자녀 갈등,2,2,0,0
CNS-DJN-00558,CTR-DJN-002,DJN,기타 가족관계,2,2,0,0
CNS-DJN-00559,CTR-DJN-002,DJN,부부갈등,3,3,0,0
CNS-DJN-00559,CTR-DJN-002,DJN,부모-자녀 갈등,2,2,0,0
CNS-DJN-00559,CTR-DJN-002,DJN,기타 가족관계,3,2,1,0
CNS-DJN-00559,CTR-DJN-002,DJN,이혼 전후,1,1,0,0
CNS-DJN-00560,CTR-DJN-002,DJN,부부갈등,2,2,0,0
CNS-DJN-00560,CTR-DJN-002,DJN,부모-자녀 갈등,2,2,0,0
CNS-DJN-00560,CTR-DJN-002,DJN,기타 가족관계,2,2,0,0
CNS-DJN-00561,CTR-DJN-002,DJN,부부갈등,2,2,0,0
CNS-DJN-00561,CTR-DJN-002,DJN,부모-자녀 갈등,2,2,0,0
CNS-DJN-00561,CTR-DJN-002,DJN,기타 가족관계,2,2,0,0
CNS-DJN-00562,CTR-DJN-002,DJN,부부갈등,3,3,0,0
CNS-DJN-00562,CTR-DJN-002,DJN,부모-자녀 갈등,2,2,0,0
CNS-DJN-00562,CTR-DJN-002,DJN,기타 가족관계,3,2,1,0
CNS-DJN-00562,CTR-DJN-002,DJN,이혼 전후,1,1,0,0
CNS-DJN-00563,CTR-DJN-003,DJN,부부갈등,5,4,1,0
CNS-DJN-00563,CTR-DJN-003,DJN,부모-자녀 갈등,3,3,0,0
CNS-DJN-00563,CTR-DJN-003,DJN,기타 가족관계,4,3,1,0
CNS-DJN-00563,CTR-DJN-003,DJN,이혼 전후,1,1,0,0
CNS-DJN-00564,CTR-DJN-003,DJN,부부갈등,4,3,1,0
CNS-DJN-00564,CTR-DJN-003,DJN,부모-자녀 갈등,3,3,0,0
CNS-DJN-00564,CTR-DJN-003,DJN,기타 가족관계,4,3,1,0
CNS-DJN-00564,CTR-DJN-003,DJN,이혼 전후,1,1,0,0
CNS-DJN-00565,CTR-DJN-003,DJN,부부갈등,3,2,1,0
CNS-DJN-00565,CTR-DJN-003,DJN,부모-자녀 갈등,2,2,0,0
CNS-DJN-00565,CTR-DJN-003,DJN,기타 가족관계,3,3,0,0
CNS-DJN-00565,CTR-DJN-003,DJN,이혼 전후,1,1,0,0
CNS-DJN-00566,CTR-DJN-003,DJN,부부갈등,4,3,1,0
CNS-DJN-00566,CTR-DJN-003,DJN,부모-자녀 갈등,3,3,0,0
CNS-DJN-00566,CTR-DJN-003,DJN,기타 가족관계,4,3,1,0
CNS-DJN-00567,CTR-DJN-003,DJN,부부갈등,3,2,1,0
CNS-DJN-00567,CTR-DJN-003,DJN,부모-자녀 갈등,3,3,0,0
CNS-DJN-00567,CTR-DJN-003,DJN,기타 가족관계,3,3,0,0
CNS-DJN-00567,CTR-DJN-003,DJN,이혼 전후,1,1,0,0
